Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0006833~water transport	2	0.8	0.08859784761781113	AQP3, AQP1	168	6	10887	21.601190476190474	1.0	0.9054700026540298	0.8948382609398924
GOTERM_BP_FAT	GO:0006706~steroid catabolic process	2	0.8	0.08859784761781113	AKR1D1, CYP19A1	168	6	10887	21.601190476190474	1.0	0.9054700026540298	0.8948382609398924
GOTERM_MF_FAT	GO:0000977~RNA polymerase II transcription regulatory region sequence-specific DNA binding	15	6.0	0.08888521125218157	EGR2, TCF15, PBX3, IKZF2, BARX1, CARF, BARX2, FOXP2, AR, NR5A2, GBX2, HNF4A, STAT4, SOX8, ZNF521	154	623	10113	1.5811115048675242	1.0	1.0	0.9958847736625515
GOTERM_MF_FAT	GO:0016773~phosphotransferase activity, alcohol group as acceptor	14	5.6000000000000005	0.09072552514283352	EPHB6, LYN, RET, NRP1, PRKCH, CAMK1D, DGKB, NPR2, PRKCD, MATK, TGFBR1, ITPKA, EPHB1, CAMK1G	154	570	10113	1.6129186602870813	1.0	1.0	0.9958847736625515
GOTERM_BP_FAT	GO:0141124~intracellular signaling cassette	10	4.0	0.09099262206324346	RET, AR, BANK1, IRS1, NPR2, ARHGDIB, PDE2A, FGF18, HPCAL1, DOCK2	168	351	10887	1.8462555962555962	1.0	0.9181138563576512	0.9073336545217493
GOTERM_BP_FAT	GO:0071396~cellular response to lipid	5	2.0	0.09107497085964425	RET, AR, TNR, BRINP3, CYP19A1	168	111	10887	2.919079794079794	1.0	0.9181138563576512	0.9073336545217493
GOTERM_BP_FAT	GO:0048870~cell motility	11	4.3999999999999995	0.09137445245898784	RET, FERMT1, NRP1, ITGB2, PRKCD, GPC3, TNR, SDC1, DOCK2, EPHB1, TGFBR1	168	403	10887	1.768831974477136	1.0	0.9181138563576512	0.9073336545217493
GOTERM_BP_FAT	GO:0098609~cell-cell adhesion	8	3.2	0.09163171560516675	KIRREL3, RET, JAG1, CNTN5, CDH22, TNR, UNC5D, NECTIN3	168	251	10887	2.0654524758110417	1.0	0.9181138563576512	0.9073336545217493
KEGG_PATHWAY	tgu04145:Phagosome	5	2.0	0.09270060101192094	LOC100225774, ITGB2, LOC100223082, NOS1, THBS2	81	105	4879	2.868312757201646	0.9989993222424083	1.0	1.0
GOTERM_BP_FAT	GO:0001501~skeletal system development	6	2.4	0.09372110434050801	TCF15, FST, NPR2, FGF18, BARX2, PTHLH	168	157	10887	2.476569608735214	1.0	0.932451818853785	0.9215032652077524
GOTERM_BP_FAT	GO:0071345~cellular response to cytokine stimulus	7	2.8000000000000003	0.09397508546178068	NR5A2, IRS1, NPR2, STAT4, LOC100223649, LSP1, IL13RA2	168	204	10887	2.2236519607843133	1.0	0.932451818853785	0.9215032652077524
GOTERM_BP_FAT	GO:0002064~epithelial cell development	4	1.6	0.09537905947609779	AR, JAG1, POF1B, LAMB2	168	71	10887	3.650905432595573	1.0	0.9418106162760573	0.9307521745976693
GOTERM_CC_FAT	GO:0036019~endolysosome	2	0.8	0.0956235011209153	TASL, PRKCD	124	7	8631	19.887096774193548	0.9999999999447823	0.6809552352550029	0.6403876893249176
GOTERM_BP_FAT	GO:0040012~regulation of locomotion	10	4.0	0.09592330535257722	RET, FERMT1, NRP1, JAG1, GPNMB, GLIPR2, FGF18, TNR, UNC5D, TGFBR1	168	355	10887	1.8254527162977865	1.0	0.94263094298398	0.9315628692894519
GOTERM_BP_FAT	GO:0010556~regulation of macromolecule biosynthetic process	42	16.8	0.09681916626497404	RET, SPI1, LOC115498119, IRS1, TNC, LOC100223649, TNFRSF11A, IKZF2, BARX1, BARX2, CARF, PTHLH, PDLIM1, CSRP3, GBX2, GPNMB, LOC105759117, HNF4A, STAT4, SOX8, ZNF521, MTA3, EGR2, JAG1, SPAG8, TCF15, FST, PRKCD, PDE2A, PBX3, NMBR, TGFBR1, FOXP2, FERMT1, AR, NR5A2, BANK1, ESRP2, ASXL3, FEV, FGF18, VGLL3	168	2200	10887	1.2371590909090908	1.0	0.9468821810794591	0.9357641906949643
GOTERM_BP_FAT	GO:0007611~learning or memory	4	1.6	0.09845957309639128	TNR, NPTX2, CYP19A1, FOXP2	168	72	10887	3.6001984126984126	1.0	0.958339844804875	0.9470873221652875
